,Date,HourlyPrice,Close,High,Low
2600,2021-01-17,35685.41,35646.0,35992.7,35540.48
2601,2021-01-17,35646.0,36074.64,36100.39,35580.69
2602,2021-01-17,36074.64,36539.83,36860.67,36074.64
2603,2021-01-17,34848.77,35298.0,35387.64,34757.26
2604,2021-01-17,35913.8,35820.8,36108.42,35598.87
2605,2021-01-17,36539.83,36187.94,36699.49,36033.11
2606,2021-01-17,34150.52,34848.77,35058.63,33854.83
2607,2021-01-17,34756.64,34702.59,34791.28,34307.21
2608,2021-01-17,35407.36,34756.64,35529.77,34530.09
2609,2021-01-17,35569.99,35407.36,35734.38,35070.98
2610,2021-01-17,35866.94,35569.99,36004.69,35515.8
2611,2021-01-17,36205.63,35866.94,36380.44,35852.59
2612,2021-01-17,36420.74,36205.63,36525.05,36013.03
2613,2021-01-17,36705.86,36420.74,36724.8,36239.3
2614,2021-01-17,36398.5,36705.86,36722.67,36193.1
2615,2021-01-17,36025.26,36398.5,36454.94,35567.09
2616,2021-01-17,36151.88,36025.26,36429.05,35937.81
2617,2021-01-17,34702.59,34150.52,35160.99,34011.42
2618,2021-01-18,37021.77,36791.5,37144.95,36754.1
2619,2021-01-18,36791.5,36440.79,37000.27,36118.26
2620,2021-01-18,36440.79,36445.11,36632.98,36176.41
2621,2021-01-18,36445.11,36226.0,36585.21,35878.33
2622,2021-01-18,36226.0,35705.34,36322.03,35446.28
2623,2021-01-18,36230.65,36480.51,36520.35,36191.16
2624,2021-01-18,35799.42,35987.03,36076.56,35728.22
2625,2021-01-18,35987.03,36122.84,36411.41,35838.57
2626,2021-01-18,36122.84,36230.65,36324.96,36006.28
2627,2021-01-18,36426.51,37021.77,37429.24,36402.37
2628,2021-01-18,35705.34,35799.42,35918.53,35586.32
2629,2021-01-18,36212.58,36426.51,36513.36,35794.96
2630,2021-01-18,36125.23,35760.69,36198.87,35712.92
2631,2021-01-18,36221.84,36537.56,36636.73,36210.57
2632,2021-01-18,35839.51,35970.84,36004.95,35598.2
2633,2021-01-18,35970.84,36125.23,36149.39,35621.6
2634,2021-01-18,36537.56,36212.58,36615.18,36125.18
2635,2021-01-18,35760.69,35087.72,35827.09,34850.83
2636,2021-01-18,36187.94,35839.51,36408.74,35659.64
2637,2021-01-18,35125.4,35364.94,35474.5,34784.4
2638,2021-01-18,35364.94,35186.21,35436.08,35091.99
2639,2021-01-18,35186.21,36105.36,36243.41,35178.48
2640,2021-01-18,36105.36,36221.84,36436.28,36085.29
2641,2021-01-18,35087.72,35125.4,35306.43,34929.51
2642,2021-01-19,36817.82,37152.24,37198.27,36291.92
2643,2021-01-19,36494.13,36679.6,36793.51,36352.84
2644,2021-01-19,36471.74,36494.13,36781.22,36436.37
2645,2021-01-19,36301.42,36471.74,36556.92,36122.14
2646,2021-01-19,36490.07,36301.42,36768.06,36070.44
2647,2021-01-19,37189.62,36490.07,37189.99,36483.01
2648,2021-01-19,37390.15,37189.62,37535.28,37052.34
2649,2021-01-19,37346.87,37390.15,37867.53,37276.39
2650,2021-01-19,37028.23,37346.87,37365.24,36864.19
2651,2021-01-19,37146.82,37028.23,37298.35,36972.4
2652,2021-01-19,37317.15,36821.46,37498.02,36680.35
2653,2021-01-19,37138.26,37263.8,37345.31,36015.1
2654,2021-01-19,36480.51,36623.04,36777.73,36300.59
2655,2021-01-19,37101.0,37125.98,37342.93,36818.51
2656,2021-01-19,36623.04,36707.08,36905.01,36425.67
2657,2021-01-19,36707.08,36942.26,37335.2,36684.73
2658,2021-01-19,36863.41,36527.56,36900.01,36517.43
2659,2021-01-19,36527.56,36356.08,36703.5,36309.81
2660,2021-01-19,36942.26,36863.41,37050.18,36664.22
2661,2021-01-19,36310.58,36681.49,36793.12,36248.23
2662,2021-01-19,36681.49,37227.89,37289.76,36546.79
2663,2021-01-19,37227.89,37234.66,37561.27,36972.44
2664,2021-01-19,37234.66,37101.0,37489.02,37069.65
2665,2021-01-19,36356.08,36310.58,36598.94,36228.76
2666,2021-01-20,34218.63,34728.26,34732.11,33519.59
2667,2021-01-20,34716.7,34961.38,34966.76,34226.11
2668,2021-01-20,34961.38,34882.73,35160.83,34832.41
2669,2021-01-20,34882.73,34218.63,35057.53,34124.5
2670,2021-01-20,34728.26,34856.53,35033.31,34562.63
2671,2021-01-20,34406.9,34716.7,34788.85,34007.58
2672,2021-01-20,35238.22,35192.97,35316.91,34886.74
2673,2021-01-20,35192.97,34971.42,35327.42,34776.93
2674,2021-01-20,34971.42,34906.96,35105.86,34506.84
2675,2021-01-20,34906.96,34996.07,35117.7,34785.75
2676,2021-01-20,34856.53,35238.22,35239.49,34779.56
2677,2021-01-20,34733.8,34406.9,34858.41,33982.75
2678,2021-01-20,36679.6,35932.79,36736.91,35917.28
2679,2021-01-20,35494.82,34807.89,35569.75,34526.23
2680,2021-01-20,35698.45,35494.82,35937.56,35382.34
2681,2021-01-20,35264.47,35698.45,35822.24,35234.54
2682,2021-01-20,35484.09,35264.47,35618.47,35168.85
2683,2021-01-20,35279.84,35484.09,35502.02,35218.36
2684,2021-01-20,35047.1,35279.84,35442.59,34793.88
2685,2021-01-20,36082.83,35047.1,36110.77,34998.92
2686,2021-01-20,36145.64,36082.83,36145.64,35747.34
2687,2021-01-20,36359.42,36145.64,36409.96,36022.0
2688,2021-01-20,35932.79,36359.42,36363.57,35660.89
2689,2021-01-20,34807.89,34733.8,34970.04,34353.72
2690,2021-01-21,32483.49,32306.47,32772.53,32184.04
2691,2021-01-21,32306.47,31132.74,32430.87,30979.91
2692,2021-01-21,31132.74,31372.14,32011.66,31011.46
2693,2021-01-21,31372.14,31034.65,32172.94,31020.26
2694,2021-01-21,31034.65,31895.36,31976.56,31006.52
2695,2021-01-21,31221.09,30878.41,31222.7,30067.14
2696,2021-01-21,31750.53,32487.19,32722.66,31616.07
2697,2021-01-21,32487.19,31875.24,32543.28,31873.23
2698,2021-01-21,31875.24,31221.09,32138.34,31199.42
2699,2021-01-21,32156.44,32483.49,32673.04,31294.9
2700,2021-01-21,31895.36,31750.53,32071.0,31431.05
2701,2021-01-21,32820.24,32156.44,32970.25,32153.39
2702,2021-01-21,34996.07,35501.38,35672.09,34843.95
2703,2021-01-21,33238.66,32892.61,33427.92,32525.62
2704,2021-01-21,35501.38,35315.2,35619.6,35115.88
2705,2021-01-21,35315.2,34794.46,35392.5,34689.2
2706,2021-01-21,34794.46,34599.45,34837.61,34391.46
2707,2021-01-21,34599.45,34599.68,34835.92,34257.38
2708,2021-01-21,32892.61,32820.24,33067.77,32004.76
2709,2021-01-21,34234.5,34574.96,34609.8,33972.69
2710,2021-01-21,34574.96,34672.96,34775.14,34514.78
2711,2021-01-21,34672.96,34618.54,34992.68,34573.74
2712,2021-01-21,34618.54,33238.66,34655.1,33197.93
2713,2021-01-21,34599.68,34234.5,34923.74,34170.76
2714,2021-01-22,31740.77,31577.22,32006.56,31368.75
2715,2021-01-22,33550.57,33328.08,33687.18,33236.9
2716,2021-01-22,33643.0,33550.57,33857.39,33393.68
2717,2021-01-22,33321.05,33643.0,33676.37,33167.5
2718,2021-01-22,32365.2,33321.05,33344.69,32224.6
2719,2021-01-22,32417.57,32365.2,32556.32,32127.53
2720,2021-01-22,32496.86,32417.57,32655.11,32011.87
2721,2021-01-22,32565.63,32496.86,32788.78,32332.16
2722,2021-01-22,32193.55,32565.63,32594.15,32193.55
2723,2021-01-22,31577.22,32193.55,32356.14,31372.41
2724,2021-01-22,33328.08,32871.16,33636.07,32837.75
2725,2021-01-22,31390.8,31740.77,32011.21,31376.95
2726,2021-01-22,31518.41,31418.59,31786.63,31259.22
2727,2021-01-22,31418.59,31390.8,31727.19,31072.01
2728,2021-01-22,30878.41,30840.3,31500.3,30615.55
2729,2021-01-22,30840.3,29457.24,30846.61,29235.51
2730,2021-01-22,30078.44,30729.29,30842.41,29791.07
2731,2021-01-22,30729.29,30969.86,31026.6,30309.75
2732,2021-01-22,29457.24,30078.44,30202.8,28817.3
2733,2021-01-22,30933.31,31818.25,31913.12,30719.27
2734,2021-01-22,31818.25,31545.66,32044.72,31520.6
2735,2021-01-22,31545.66,30801.61,31851.65,30599.68
2736,2021-01-22,30801.61,31518.41,31598.23,30462.0
2737,2021-01-22,30969.86,30933.31,31434.59,30795.17
2738,2021-01-23,31897.0,32162.8,32355.07,31824.86
2739,2021-01-23,31672.43,31911.47,32302.87,31430.15
2740,2021-01-23,31911.47,31747.08,32017.26,31692.12
2741,2021-01-23,31747.08,31897.0,32207.95,31674.33
2742,2021-01-23,32162.8,32266.57,32436.24,32087.88
2743,2021-01-23,31692.41,31672.43,32015.61,31547.1
2744,2021-01-23,32217.17,32393.87,32519.91,32193.88
2745,2021-01-23,32368.36,32082.92,32519.99,32026.58
2746,2021-01-23,32393.87,32221.5,32428.79,32068.9
2747,2021-01-23,32221.5,32368.36,32454.9,31865.81
2748,2021-01-23,32266.57,32217.17,32380.09,31807.85
2749,2021-01-23,32376.58,31692.41,32559.09,31581.37
2750,2021-01-23,32415.93,32612.13,32839.04,32344.1
2751,2021-01-23,32988.09,32514.63,33134.23,32405.16
2752,2021-01-23,32514.63,32376.58,32553.95,32238.81
2753,2021-01-23,32871.16,33008.02,33201.18,32661.83
2754,2021-01-23,33008.02,32732.71,33008.02,32426.57
2755,2021-01-23,32736.83,32286.7,32892.49,32104.27
2756,2021-01-23,32286.7,32415.93,32641.6,32245.26
2757,2021-01-23,32732.71,32736.83,32939.54,32282.44
2758,2021-01-23,32612.13,33387.39,33408.02,32328.34
2759,2021-01-23,33387.39,32871.78,33484.73,32839.81
2760,2021-01-23,32871.78,32976.72,33193.57,32756.32
2761,2021-01-23,32976.72,32988.09,33029.48,32678.71
2762,2021-01-24,31940.29,32164.64,32364.74,31700.55
2763,2021-01-24,31711.65,31940.29,31998.26,31622.1
2764,2021-01-24,31341.74,31711.65,31777.52,31290.82
2765,2021-01-24,31867.64,31341.74,31872.14,30957.56
2766,2021-01-24,31924.67,31866.21,32121.52,31747.05
2767,2021-01-24,31799.11,31916.77,32016.19,31705.87
2768,2021-01-24,31999.31,31799.11,32179.53,31597.3
2769,2021-01-24,32109.7,31999.31,32296.49,31925.62
2770,2021-01-24,32416.12,32274.95,32452.75,32174.57
2771,2021-01-24,32863.91,32416.12,32966.11,32299.03
2772,2021-01-24,32726.56,32863.91,32921.19,32726.56
2773,2021-01-24,32274.95,32109.7,32397.16,32012.64
2774,2021-01-24,32679.4,32693.86,32842.67,32213.35
2775,2021-01-24,32674.74,32726.56,32735.91,32514.38
2776,2021-01-24,32107.29,31898.91,32107.29,31695.89
2777,2021-01-24,31898.91,31918.56,32103.67,31801.37
2778,2021-01-24,31918.56,32122.41,32308.08,31817.48
2779,2021-01-24,32122.41,32495.0,32495.9,32042.4
2780,2021-01-24,32082.92,32107.29,32132.76,31870.44
2781,2021-01-24,32845.99,32877.6,32994.1,32725.71
2782,2021-01-24,32877.6,32763.96,33090.99,32598.26
2783,2021-01-24,32763.96,32808.88,32839.32,32533.22
2784,2021-01-24,32808.88,32662.52,33012.45,32607.14
2785,2021-01-24,32495.0,32845.99,32895.81,32384.73
2786,2021-01-25,34207.81,34566.68,34693.14,34148.26
2787,2021-01-25,34566.68,34462.88,34881.18,34377.42
2788,2021-01-25,34462.88,34447.9,34580.82,34225.31
2789,2021-01-25,34447.9,33896.55,34607.33,33632.67
2790,2021-01-25,33896.55,33769.34,34259.92,33700.37
2791,2021-01-25,33673.58,33411.29,33765.19,33390.17
2792,2021-01-25,33411.29,33447.81,33447.81,33070.26
2793,2021-01-25,33447.81,32689.49,33447.81,32185.5
2794,2021-01-25,32689.49,32461.58,32715.95,31937.09
2795,2021-01-25,33195.82,34207.81,34325.47,33081.53
2796,2021-01-25,33769.34,33673.58,34001.19,33520.82
2797,2021-01-25,33139.29,33195.82,33348.92,33063.61
2798,2021-01-25,32882.34,32802.28,33005.5,32686.85
2799,2021-01-25,33459.68,33001.06,33553.33,32913.53
2800,2021-01-25,33376.05,33459.68,33504.8,33230.41
2801,2021-01-25,33489.35,33376.05,33567.24,33084.06
2802,2021-01-25,33352.71,33489.35,33567.99,33188.41
2803,2021-01-25,33399.73,33352.71,33461.19,33227.05
2804,2021-01-25,33574.4,33399.73,33789.35,33336.95
2805,2021-01-25,32802.28,33574.4,33684.1,32614.91
2806,2021-01-25,32608.41,32882.34,32913.21,32450.39
2807,2021-01-25,32284.95,32622.06,33016.11,31005.59
2808,2021-01-25,32161.34,32284.95,32464.64,31746.58
2809,2021-01-25,33001.06,33139.29,33172.73,32798.92
2810,2021-01-26,31330.91,31760.1,31938.75,31239.88
2811,2021-01-26,31760.1,31291.29,31809.48,30853.17
2812,2021-01-26,31291.29,31770.93,31907.36,31285.73
2813,2021-01-26,31770.93,32013.33,32147.92,31366.83
2814,2021-01-26,32013.33,32225.77,32257.17,31948.9
2815,2021-01-26,32024.18,32765.79,32765.94,31954.54
2816,2021-01-26,32282.34,32228.93,32434.76,32086.05
2817,2021-01-26,32228.93,32020.72,32408.19,31898.41
2818,2021-01-26,32020.72,32024.18,32354.18,31937.98
2819,2021-01-26,31831.07,31330.91,31985.35,31268.16
2820,2021-01-26,32225.77,32282.34,32374.93,31959.21
2821,2021-01-26,32257.55,31831.07,32265.61,31692.78
2822,2021-01-26,32751.19,32339.39,32754.06,32254.23
2823,2021-01-26,31900.58,31837.62,32066.05,31410.65
2824,2021-01-26,32461.58,32275.27,32649.1,32220.15
2825,2021-01-26,32275.27,32499.99,32684.68,31793.72
2826,2021-01-26,32499.99,32751.19,32830.58,32233.83
2827,2021-01-26,32339.39,31551.56,32373.11,31469.44
2828,2021-01-26,31837.62,32257.55,32451.78,31837.62
2829,2021-01-26,32034.55,32098.62,32332.85,31822.15
2830,2021-01-26,32098.62,31641.53,32102.9,31356.22
2831,2021-01-26,31641.53,31676.12,31761.45,31149.73
2832,2021-01-26,31676.12,31900.58,31990.8,31570.94
2833,2021-01-26,31551.56,32034.55,32192.78,31465.71
2834,2021-01-27,30682.82,30794.67,30941.37,30424.46
2835,2021-01-27,30794.67,30315.69,31075.6,30315.12
2836,2021-01-27,30315.69,29549.52,30544.96,29236.73
2837,2021-01-27,29549.52,30399.2,30478.35,29402.42
2838,2021-01-27,30399.2,30597.16,31015.15,30291.84
2839,2021-01-27,30557.75,29753.27,30570.03,29546.79
2840,2021-01-27,29753.27,30799.45,30903.14,29746.3
2841,2021-01-27,30799.45,31672.72,31689.3,30599.64
2842,2021-01-27,31413.79,30682.82,31665.56,30638.48
2843,2021-01-27,31018.5,30591.38,31087.46,30412.69
2844,2021-01-27,30597.16,30557.75,30882.6,30142.32
2845,2021-01-27,31672.72,31018.5,31771.78,30810.35
2846,2021-01-27,31265.53,31413.79,31453.87,31160.14
2847,2021-01-27,31822.11,31211.95,31822.11,31195.11
2848,2021-01-27,31715.82,31822.11,31927.44,31605.17
2849,2021-01-27,31543.63,31715.82,31763.68,31411.68
2850,2021-01-27,31929.94,31543.63,31952.01,31427.03
2851,2021-01-27,31837.24,31929.94,32050.04,31575.24
2852,2021-01-27,31820.0,31837.24,31942.71,31593.74
2853,2021-01-27,32128.92,31820.0,32299.04,31820.0
2854,2021-01-27,32371.54,32128.92,32483.26,32017.61
2855,2021-01-27,32516.52,32371.54,32580.05,31939.89
2856,2021-01-27,32765.79,32516.52,32943.69,32513.07
2857,2021-01-27,31211.95,31265.53,31336.7,30833.66
2858,2021-01-28,31466.52,31501.09,31744.22,31319.02
2859,2021-01-28,33249.25,33540.57,33554.55,33188.1
2860,2021-01-28,31794.56,31887.98,32173.84,31659.36
2861,2021-01-28,31887.98,31962.37,32257.8,31743.44
2862,2021-01-28,31519.76,31466.52,31626.29,31229.5
2863,2021-01-28,32330.32,32690.01,32716.69,32159.33
2864,2021-01-28,32690.01,32642.85,32795.93,32530.86
2865,2021-01-28,32642.85,32635.14,32968.96,32474.65
2866,2021-01-28,32635.14,33249.25,33333.39,32634.02
2867,2021-01-28,31962.37,32475.38,32475.38,31718.79
2868,2021-01-28,31490.44,31519.76,31613.35,31061.91
2869,2021-01-28,32475.38,32330.32,32510.63,32162.75
2870,2021-01-28,31198.24,31100.68,31323.86,31037.12
2871,2021-01-28,31100.68,31490.44,31490.44,30858.25
2872,2021-01-28,30591.38,30423.05,30768.95,30150.61
2873,2021-01-28,30423.05,30735.62,30760.24,29905.53
2874,2021-01-28,30735.62,30933.35,30961.34,30425.38
2875,2021-01-28,30933.35,31061.67,31271.07,30873.48
2876,2021-01-28,31501.09,31794.56,31864.84,31191.83
2877,2021-01-28,31061.67,31492.26,31590.11,30992.73
2878,2021-01-28,31492.26,31375.77,31650.79,31122.9
2879,2021-01-28,31375.77,31778.74,31867.37,31124.44
2880,2021-01-28,31778.74,31612.9,31927.61,31583.55
2881,2021-01-28,31612.9,31198.24,31643.92,31120.44
2882,2021-01-29,34642.37,34496.04,35355.65,34298.06
2883,2021-01-29,34591.58,34642.37,34796.62,34162.13
2884,2021-01-29,34304.89,34591.58,34971.42,33884.19
2885,2021-01-29,35203.18,34304.89,35351.15,33543.22
2886,2021-01-29,35717.52,35203.18,36014.34,34606.25
2887,2021-01-29,36081.81,35717.52,36447.34,35591.64
2888,2021-01-29,37143.6,36081.81,37546.24,35872.61
2889,2021-01-29,37197.95,37143.6,37609.33,36888.31
2890,2021-01-29,37951.06,38348.39,38631.5,37189.03
2891,2021-01-29,37141.43,37951.06,37961.44,36640.61
2892,2021-01-29,36709.12,37141.43,37266.2,36523.59
2893,2021-01-29,38348.39,37197.95,38532.08,36644.45
2894,2021-01-29,36388.23,36974.0,37989.07,34886.96
2895,2021-01-29,36974.0,36709.12,37220.3,35548.51
2896,2021-01-29,33443.87,34227.9,34398.51,33437.86
2897,2021-01-29,34227.9,33989.64,34382.89,33753.68
2898,2021-01-29,33989.64,34064.99,34288.47,33901.98
2899,2021-01-29,34064.99,33817.74,34211.38,33604.93
2900,2021-01-29,33540.57,33443.87,33880.92,33149.05
2901,2021-01-29,33121.53,33044.56,33240.53,32783.37
2902,2021-01-29,33044.56,32539.2,33045.36,32423.12
2903,2021-01-29,32539.2,32323.72,32683.44,31996.08
2904,2021-01-29,32323.72,36388.23,36513.45,32068.42
2905,2021-01-29,33817.74,33121.53,34001.49,32844.36
2906,2021-01-30,33782.09,34269.31,34371.73,33690.86
2907,2021-01-30,34269.31,34261.39,34423.8,34038.95
2908,2021-01-30,34261.39,34264.23,34526.37,34100.83
2909,2021-01-30,34264.23,33971.44,34294.34,33561.65
2910,2021-01-30,33971.44,34260.97,34294.05,33971.33
2911,2021-01-30,34360.42,34327.33,34408.62,34066.16
2912,2021-01-30,34327.33,34180.25,34469.85,34121.94
2913,2021-01-30,34180.25,34693.44,34702.94,34020.22
2914,2021-01-30,34693.44,34593.86,34808.04,34561.43
2915,2021-01-30,33669.01,33782.09,33848.15,33479.57
2916,2021-01-30,34260.97,34360.42,34372.23,34133.07
2917,2021-01-30,34329.57,33669.01,34344.87,33542.53
2918,2021-01-30,34130.71,33866.57,34436.54,33715.91
2919,2021-01-30,33909.55,34277.66,34443.76,33862.54
2920,2021-01-30,34043.24,33909.55,34362.88,33819.64
2921,2021-01-30,33827.82,34043.24,34184.96,33429.28
2922,2021-01-30,33513.93,33827.82,33853.99,33157.16
2923,2021-01-30,33503.4,33513.93,33959.83,33189.55
2924,2021-01-30,33274.12,33503.4,33651.76,33152.68
2925,2021-01-30,33866.57,33274.12,33995.69,32858.0
2926,2021-01-30,34281.9,34130.71,34906.15,33958.52
2927,2021-01-30,34252.08,34281.9,34860.38,34251.57
2928,2021-01-30,34496.04,34252.08,34655.4,33730.17
2929,2021-01-30,34277.66,34329.57,34406.79,33919.33
2930,2021-01-31,34003.18,33703.77,34069.34,33624.87
2931,2021-01-31,33703.77,33377.34,33740.98,33345.4
2932,2021-01-31,33377.34,32911.91,33483.82,32619.4
2933,2021-01-31,32911.91,32940.78,33083.95,32668.3
2934,2021-01-31,32940.78,32319.46,33088.4,32229.58
2935,2021-01-31,32896.61,32603.45,32935.0,32571.25
2936,2021-01-31,32482.62,32859.63,32952.06,32446.53
2937,2021-01-31,32603.45,33012.66,33112.62,32602.26
2938,2021-01-31,32859.63,32896.61,32957.41,32545.33
2939,2021-01-31,33589.65,34003.18,34226.08,33400.15
2940,2021-01-31,32319.46,32482.62,32859.82,32214.08
2941,2021-01-31,33670.77,33589.65,33797.6,33505.19
2942,2021-01-31,33945.0,34062.28,34129.04,33829.4
2943,2021-01-31,33589.62,33316.36,33769.86,33316.36
2944,2021-01-31,33316.36,33670.77,33745.68,33235.96
2945,2021-01-31,34593.86,34317.82,34597.97,34226.11
2946,2021-01-31,34317.82,34115.46,34381.7,33919.39
2947,2021-01-31,34232.05,33775.09,34275.76,33719.52
2948,2021-01-31,33775.09,33945.0,34063.3,33672.64
2949,2021-01-31,34115.46,34232.05,34282.5,33980.01
2950,2021-01-31,34062.28,33763.92,34070.12,33713.05
2951,2021-01-31,33763.92,33667.55,33864.93,33608.35
2952,2021-01-31,33667.55,33617.63,33840.29,33459.92
2953,2021-01-31,33617.63,33589.62,33832.35,33350.38
2954,2021-02-01,33664.66,33562.48,33785.3,33537.8
2955,2021-02-01,33835.79,33664.66,33847.37,33599.61
2956,2021-02-01,33849.05,33835.79,34041.95,33739.74
2957,2021-02-01,33741.42,33849.05,34049.48,33705.58
2958,2021-02-01,34014.86,33741.42,34035.76,33680.25
2959,2021-02-01,33171.39,33449.4,33582.92,33148.79
2960,2021-02-01,33522.31,33171.39,33624.42,33160.74
2961,2021-02-01,33711.92,33522.31,33861.11,33386.04
2962,2021-02-01,34194.71,33764.93,34438.79,33627.82
2963,2021-02-01,34173.74,34194.71,34409.9,33973.41
2964,2021-02-01,34368.45,34173.74,34528.58,34058.43
2965,2021-02-01,33449.4,34014.86,34060.14,33377.72
2966,2021-02-01,33833.62,34493.52,34494.05,33629.26
2967,2021-02-01,34493.52,34368.45,34714.34,34300.54
2968,2021-02-01,33012.66,33143.22,33264.47,32983.33
2969,2021-02-01,33143.22,32584.49,33143.22,32340.24
2970,2021-02-01,32584.49,33450.01,33560.24,32524.13
2971,2021-02-01,33450.01,33675.45,33847.46,33257.39
2972,2021-02-01,33764.93,33711.92,33969.06,33648.81
2973,2021-02-01,33675.45,33590.2,33779.76,33505.5
2974,2021-02-01,33590.2,33576.82,33945.41,33404.87
2975,2021-02-01,33576.82,33803.02,33907.89,33467.87
2976,2021-02-01,33803.02,33546.55,34420.89,33277.55
2977,2021-02-01,33546.55,33833.62,33875.27,33427.06
2978,2021-02-02,35845.8,35695.52,35916.79,35620.52
2979,2021-02-02,35795.37,35845.8,36004.47,35584.12
2980,2021-02-02,35319.28,35795.37,35830.8,35194.21
2981,2021-02-02,34883.44,35319.28,35348.88,34838.34
2982,2021-02-02,35018.96,34886.6,35521.07,34705.97
2983,2021-02-02,34735.67,35018.96,35108.35,33333.72
2984,2021-02-02,34822.29,34748.28,35196.69,34606.62
2985,2021-02-02,34723.56,34817.73,35025.44,34594.81
2986,2021-02-02,34817.73,34875.76,35242.6,34795.34
2987,2021-02-02,34011.94,34316.82,34344.34,33967.85
2988,2021-02-02,35170.07,34723.56,35286.37,34695.83
2989,2021-02-02,35346.81,35170.07,35425.72,34974.76
2990,2021-02-02,34297.6,34696.18,34697.95,34137.36
2991,2021-02-02,34316.82,34297.6,34411.07,34170.67
2992,2021-02-02,35695.52,35610.3,35835.6,35567.9
2993,2021-02-02,34875.76,34822.29,34950.59,34431.86
2994,2021-02-02,34696.18,35346.81,35657.74,34693.56
2995,2021-02-02,33579.76,33910.32,33985.06,33532.14
2996,2021-02-02,33910.32,34011.94,34128.83,33808.73
2997,2021-02-02,33562.48,33535.94,33775.74,33468.27
2998,2021-02-02,33535.94,33781.78,34163.85,33459.48
2999,2021-02-02,33781.78,33778.09,33818.56,33538.13
3000,2021-02-02,33778.09,33679.08,33886.92,33631.22
3001,2021-02-02,33679.08,33579.76,33728.46,33540.36
3002,2021-02-02,33579.76,33910.32,33985.06,33532.14
3003,2021-02-03,36856.73,37099.66,37120.71,36713.25
3004,2021-02-03,36241.82,36601.53,36766.35,36021.54
3005,2021-02-03,36601.53,36591.78,36786.68,36433.37
3006,2021-02-03,36591.78,36923.64,36960.27,36586.71
3007,2021-02-03,36923.64,37212.11,37252.28,36698.8
3008,2021-02-03,37099.66,37296.79,37448.44,37013.97
3009,2021-02-03,37225.01,37165.18,37238.8,36811.3
3010,2021-02-03,37165.18,36856.73,37183.21,36853.38
3011,2021-02-03,36045.82,35981.83,36289.05,35931.82
3012,2021-02-03,37296.79,37306.58,37526.5,37284.88
3013,2021-02-03,37212.11,37225.01,37226.59,37019.71
3014,2021-02-03,35897.13,36045.82,36078.82,35707.57
3015,2021-02-03,35981.83,36241.82,36360.41,35861.65
3016,2021-02-03,36351.38,36093.28,36357.66,35769.95
3017,2021-02-03,36093.28,35897.13,36094.78,35584.76
3018,2021-02-03,35524.43,36172.61,36256.6,35413.72
3019,2021-02-03,36172.61,35907.68,36371.83,35893.13
3020,2021-02-03,35907.68,35958.5,36148.56,35863.14
3021,2021-02-03,35958.5,36455.65,36537.23,35948.36
3022,2021-02-03,35610.3,35524.43,35729.46,35517.59
3023,2021-02-03,36665.27,36528.84,36742.76,36459.11
3024,2021-02-03,36528.84,36599.44,36861.55,36515.2
3025,2021-02-03,36599.44,36351.38,36658.51,36306.68
3026,2021-02-03,36455.65,36665.27,36873.38,36455.63
3027,2021-02-04,37671.92,37300.6,37696.46,37047.97
3028,2021-02-04,37375.83,37664.08,37772.63,37091.44
3029,2021-02-04,37656.81,37671.92,37782.98,37388.48
3030,2021-02-04,37524.9,37656.81,37824.46,37440.57
3031,2021-02-04,37202.16,37524.9,37547.82,37049.31
3032,2021-02-04,36936.6,37202.16,37459.01,36819.25
3033,2021-02-04,36998.15,36936.6,37111.32,36840.95
3034,2021-02-04,36623.91,36998.15,37030.19,36474.24
3035,2021-02-04,36831.97,36623.91,36978.76,36199.19
3036,2021-02-04,37625.37,36831.97,37737.66,36702.52
3037,2021-02-04,37664.08,37625.37,37716.31,37326.89
3038,2021-02-04,37669.84,37375.83,37938.01,37375.83
3039,2021-02-04,37677.34,38098.59,38194.89,37677.17
3040,2021-02-04,37382.2,37566.49,37660.49,36843.7
3041,2021-02-04,37885.85,37382.2,38741.89,37129.71
3042,2021-02-04,38153.85,37885.85,38218.36,37851.34
3043,2021-02-04,37641.38,38153.85,38237.21,37603.92
3044,2021-02-04,37725.42,37641.38,37967.47,37557.69
3045,2021-02-04,37518.99,37725.42,37819.16,37387.59
3046,2021-02-04,37945.52,37518.99,38062.99,37408.46
3047,2021-02-04,38217.56,37945.52,38269.34,37557.15
3048,2021-02-04,38098.59,38217.56,38347.1,37928.79
3049,2021-02-04,37306.58,37677.34,37704.8,37306.15
3050,2021-02-04,37566.49,37669.84,37797.65,37253.4
3051,2021-02-05,38332.85,38153.52,38339.03,38033.76
3052,2021-02-05,37823.73,37923.24,37972.15,37782.93
3053,2021-02-05,38153.52,37998.05,38343.38,37957.82
3054,2021-02-05,37998.05,37823.73,38185.56,37712.6
3055,2021-02-05,37923.24,37407.75,37942.85,37372.29
3056,2021-02-05,37722.95,37910.18,38167.06,37589.65
3057,2021-02-05,37652.5,37772.68,37814.97,37544.74
3058,2021-02-05,37772.68,37855.18,37937.93,37709.87
3059,2021-02-05,37855.18,37831.63,37999.76,37714.9
3060,2021-02-05,37910.18,38332.85,38343.92,37840.83
3061,2021-02-05,37407.75,37652.5,37694.53,37275.06
3062,2021-02-05,37446.83,37722.95,37750.57,37439.13
3063,2021-02-05,36983.42,37031.83,37258.91,36845.84
3064,2021-02-05,37749.92,37287.4,37790.09,37270.9
3065,2021-02-05,37031.83,36650.01,37322.63,36638.93
