,Date,HourlyPrice
394,2021-01-26,882.780029296875
395,2021-01-26,886.3001708984375
396,2021-01-26,889.1116943359375
397,2021-01-26,891.2100219726562
398,2021-01-26,888.8776245117188
399,2021-01-26,885.0150146484375
400,2021-01-27,870.3499755859375
401,2021-01-27,887.72998046875
402,2021-01-27,885.6641235351562
403,2021-01-27,877.4199829101562
404,2021-01-27,879.7999877929688
405,2021-01-27,877.4600219726562
406,2021-01-27,864.5159912109375
407,2021-01-28,813.7999877929688
408,2021-01-28,827.5
409,2021-01-28,834.4199829101562
410,2021-01-28,841.4400024414062
411,2021-01-28,840.27001953125
412,2021-01-28,842.989990234375
413,2021-01-28,835.6099853515625
414,2021-01-29,830.0003051757812
415,2021-01-29,826.135009765625
416,2021-01-29,818.0900268554688
417,2021-01-29,806.780029296875
418,2021-01-29,799.984619140625
419,2021-01-29,789.1098022460938
420,2021-01-29,797.9500122070312
421,2021-02-01,812.02001953125
422,2021-02-01,813.989990234375
423,2021-02-01,817.4299926757812
424,2021-02-01,834.0700073242188
425,2021-02-01,827.719970703125
426,2021-02-01,832.760009765625
427,2021-02-01,834.5399780273438
428,2021-02-02,844.6799926757812
429,2021-02-02,869.0999755859375
430,2021-02-02,874.6599731445312
431,2021-02-02,877.169921875
432,2021-02-02,876.8800048828125
433,2021-02-02,876.4199829101562
434,2021-02-02,876.8756103515625
435,2021-02-03,877.02001953125
436,2021-02-03,853.5700073242188
437,2021-02-03,855.4600219726562
438,2021-02-03,864.7050170898438
439,2021-02-03,857.7999877929688
440,2021-02-03,859.4000244140625
441,2021-02-03,855.469970703125
442,2021-02-04,855.0
443,2021-02-04,839.02001953125
444,2021-02-04,841.3200073242188
445,2021-02-04,846.8497924804688
446,2021-02-04,843.219970703125
447,2021-02-04,846.2000122070312
448,2021-02-04,850.4199829101562
449,2021-02-05,845.0
450,2021-02-05,844.2000122070312
451,2021-02-05,858.4630737304688
452,2021-02-05,860.2999877929688
453,2021-02-05,859.7100219726562
454,2021-02-05,854.5399780273438
455,2021-02-05,848.8400268554688
456,2021-02-08,870.0
457,2021-02-08,868.0910034179688
458,2021-02-08,865.0
459,2021-02-08,868.1500244140625
460,2021-02-08,863.8300170898438
461,2021-02-08,856.6044921875
462,2021-02-08,861.7000122070312
463,2021-02-09,855.1199951171875
464,2021-02-09,853.2000122070312
465,2021-02-09,846.6099853515625
466,2021-02-09,848.3599853515625
467,2021-02-09,845.3900146484375
468,2021-02-09,844.3200073242188
469,2021-02-09,844.6099853515625
470,2021-02-10,843.5
471,2021-02-10,817.9199829101562
472,2021-02-10,813.6300048828125
473,2021-02-10,813.9000244140625
474,2021-02-10,810.2000122070312
475,2021-02-10,815.4099731445312
476,2021-02-10,807.8300170898438
477,2021-02-11,812.4400024414062
478,2021-02-11,816.1900024414062
479,2021-02-11,814.8900146484375
480,2021-02-11,803.6649780273438
481,2021-02-11,810.489990234375
482,2021-02-11,807.7750244140625
483,2021-02-11,810.1599731445312
484,2021-02-12,801.260009765625
485,2021-02-12,788.6900024414062
486,2021-02-12,803.489990234375
487,2021-02-12,799.0321044921875
488,2021-02-12,802.0
489,2021-02-12,802.3599853515625
490,2021-02-12,805.3699951171875
491,2021-02-16,818.0
492,2021-02-16,811.5899047851562
493,2021-02-16,796.9099731445312
494,2021-02-16,799.719970703125
495,2021-02-16,803.6976928710938
496,2021-02-16,801.2000122070312
497,2021-02-16,797.5150146484375
